year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,degree,betweenness,closeness,eigen_or_katz,pagerank,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B01003_001E,B01003_001M,B19013_001E,B19013_001M,B25001_001E,B25001_001M
2024,18097321100,1400000US18097321100,0.008107012565869477,0.2002113214792109,0.0024283801771187944,0.0,0.003952192731857169,0.0008107012565869477,0.02002113214792109,0.00024283801771187943,0.0,0.00039521927318571687,0.0008107012565869477,0.038269800457687866,0.00028601966280031733,0.0,0.00040514888527199127,,,,,,,,,,,,,,,,,,,,,,,3943,567,94145,4961,,
2024,18097321200,1400000US18097321200,0.014592622618565058,0.27010241596206996,0.003274163988711526,0.0,0.0062401616441877346,0.0009120389136603161,0.016881400997629373,0.00020463524929447037,0.0,0.0003900101027617334,0.0016214025131738954,0.05462222998075817,0.0002897715580229639,0.0,0.000605402039298213,,,,,,,,,,,,,,,,,,,,,,,5187,907,143659,19761,,
2024,18097321300,1400000US18097321300,0.0032428050263477908,0.04387024703375719,0.000930979059493666,0.0,0.0017869304512002696,0.0008107012565869477,0.010967561758439298,0.0002327447648734165,0.0,0.0004467326128000674,0.0008107012565869477,0.011807110961200415,0.000242803227306358,0.0,0.00048327637744002806,,,,,,,,,,,,,,,,,,,,,,,2566,359,107546,19287,,
2024,18097321400,1400000US18097321400,0.008107012565869477,0.06632644171514929,0.0021531842363756966,0.0,0.0042796075749852195,0.0009007791739854974,0.007369604635016587,0.00023924269293063295,0.0,0.0004755119527761355,0.0012160518848804217,0.020422537757934334,0.0002605538184074588,0.0,0.0005660230293682577,,,,,,,,,,,,,,,,,,,,,,,5383,660,81935,17968,,
2024,18097321600,1400000US18097321600,0.0012160518848804217,0.03457529083825392,0.00029090073270241347,0.0,0.0005512677658253086,0.0012160518848804217,0.03457529083825392,0.00029090073270241347,0.0,0.0005512677658253086,0.0012160518848804217,0.03457529083825392,0.00029090073270241347,0.0,0.0005512677658253086,,,,,,,,,,,,,,,,,,,,,,,5144,981,69402,18066,,
2024,18097321700,1400000US18097321700,0.004864207539521687,0.10291796564612331,0.0015937558287978926,0.0,0.0024643795051228863,0.0008107012565869478,0.017152994274353885,0.00026562597146631545,0.0,0.00041072991752048106,0.0008107012565869477,0.022026023313085525,0.0002738591845394632,0.0,0.00045150304084639985,,,,,,,,,,,,,,,,,,,,,,,3810,517,103364,29118,,
2024,18097321800,1400000US18097321800,0.00526955816781516,0.0766992097799633,0.0011443033424922585,0.0,0.002397538310344539,0.00087825969463586,0.012783201629993884,0.00019071722374870974,0.0,0.0003995897183907565,0.0012160518848804217,0.03861137329045098,0.00028999883917278847,0.0,0.0005434083178773601,,,,,,,,,,,,,,,,,,,,,,,3477,541,156250,28449,,
2024,18097321900,1400000US18097321900,0.01256586947709769,0.7085685139543515,0.004369589068446494,0.0,0.0060287165552343714,0.0008975621055069778,0.050612036711025106,0.0003121135048890353,0.0,0.0004306226110881694,0.0016214025131738954,0.09655481553587648,0.00033107755828934893,0.0,0.0007173368288832284,,,,,,,,,,,,,,,,,,,,,,,5597,621,137443,26249,,
2024,18097322000,1400000US18097322000,0.010944466963923795,0.7569321368092888,0.0042368947674154365,0.0,0.00483427442946454,0.0008418820741479843,0.05822554898532991,0.00032591498210887975,0.0,0.0003718672638049646,0.0012160518848804217,0.0974071038601675,0.00034502618184551744,0.0,0.0005380162388557363,,,,,,,,,,,,,,,,,,,,,,,3488,529,62073,15165,,
2024,18097322100,1400000US18097322100,0.00729631130928253,0.3744180687097258,0.002383631538035628,0.0,0.0027796055126226757,0.0010423301870403614,0.05348829552996083,0.00034051879114794685,0.0,0.00039708650180323937,0.0016214025131738954,0.0746624297170337,0.0003485296584943088,0.0,0.0004941266777369886,,,,,,,,,,,,,,,,,,,,,,,3007,532,104643,27414,,
2024,18097322200,1400000US18097322200,0.008107012565869477,0.23088909863236076,0.0019701458831977497,0.0,0.0037189807740939935,0.0008107012565869477,0.023088909863236078,0.00019701458831977497,0.0,0.0003718980774093994,0.0008107012565869477,0.04590406833297663,0.0003286505698077463,0.0,0.00039473637951945126,,,,,,,,,,,,,,,,,,,,,,,2258,270,120850,18267,,
2024,18097322300,1400000US18097322300,0.0032428050263477908,0.08916037189687327,0.0006492621201580442,0.0,0.001554432677760141,0.0008107012565869477,0.022290092974218318,0.00016231553003951104,0.0,0.0003886081694400353,0.0008107012565869477,0.04466073007165797,0.00031759932487689454,0.0,0.0003953476129270075,,,,,,,,,,,,,,,,,,,,,,,2406,446,113750,56341,,
2024,18097322400,1400000US18097322400,0.006080259424402108,0.24919990098004113,0.002055587214183477,0.0,0.002997551133871607,0.0008686084892003011,0.03559998585429159,0.0002936553163119253,0.0,0.00042822159055308674,0.0012160518848804217,0.046078635391876746,0.0003075336918915415,0.0,0.0005480303420358254,,,,,,,,,,,,,,,,,,,,,,,2742,351,60706,9758,,
2024,18097322500,1400000US18097322500,0.005674908796108634,0.2166107624701206,0.001832137701101647,0.0,0.0026439792502222902,0.0008107012565869477,0.030944394638588658,0.0002617339573002353,0.0,0.0003777113214603272,0.0008107012565869477,0.060173528204086314,0.0003316383542636907,0.0,0.0005080722524161386,,,,,,,,,,,,,,,,,,,,,,,1570,293,51375,7914,,
2024,18097322601,1400000US18097322601,0.015403323875152006,0.4354604871900325,0.004475293836420539,0.0,0.007318218007812367,0.0008107012565869477,0.02291897301000171,0.00023554178086423888,0.0,0.0003851693688322298,0.0008107012565869477,0.035655897095513166,0.0003191046221280764,0.0,0.0004051863857374392,,,,,,,,,,,,,,,,,,,,,,,1533,387,28066,6907,,
2024,18097322602,1400000US18097322602,0.005674908796108634,0.19972641298226615,0.00201816001458928,0.0,0.0026446235335897345,0.0008107012565869477,0.028532344711752308,0.0002883085735127543,0.0,0.00037780336194139066,0.0008107012565869477,0.03325305221133068,0.00029699573694226544,0.0,0.0004042016235156635,,,,,,,,,,,,,,,,,,,,,,,1741,484,77969,19135,,
2024,18097322700,1400000US18097322700,0.009728415079043373,0.2893887884552985,0.0028689050109487997,0.0,0.004853437179491716,0.0008107012565869478,0.024115732371274873,0.00023907541757906665,0.0,0.00040445309829097636,0.0008107012565869477,0.03208466929733635,0.00029123614312436165,0.0,0.00040497289525242484,,,,,,,,,,,,,,,,,,,,,,,1961,337,61173,20386,,
2024,18097330105,1400000US18097330105,0.012160518848804215,0.1214570859267719,0.0030011163268768974,0.0,0.005751248061612809,0.000868608489200301,0.008675506137626564,0.00021436545191977837,0.0,0.00041080343297234353,0.0016214025131738954,0.01532639601868755,0.00023425062713425276,0.0,0.0006939675710494384,,,,,,,,,,,,,,,,,,,,,,,4518,679,67271,4082,,
2024,18097330106,1400000US18097330106,0.013781921361978111,0.14297074999071277,0.0033141311986130844,0.0,0.006150737546145776,0.0009187947574652074,0.009531383332714185,0.00022094207990753896,0.0,0.00041004916974305176,0.0012160518848804217,0.013938735838617192,0.0002289387631844403,0.0,0.0005781129342737165,,,,,,,,,,,,,,,,,,,,,,,4643,1232,50818,4176,,
2024,18097330204,1400000US18097330204,0.0008107012565869477,0.007225958483285121,0.00019798866254142828,0.0,0.0003510839912816203,0.0008107012565869477,0.007225958483285121,0.00019798866254142828,0.0,0.0003510839912816203,0.0008107012565869477,0.007225958483285121,0.00019798866254142828,0.0,0.0003510839912816203,,,,,,,,,,,,,,,,,,,,,,,6281,862,121156,33388,,
2024,18097330401,1400000US18097330401,0.004053506282934738,0.07510854553422286,0.0011912567429313101,0.0,0.002003125724166831,0.0008107012565869477,0.015021709106844573,0.00023825134858626202,0.0,0.00040062514483336616,0.0008107012565869477,0.01742284448310562,0.00024096398706942534,0.0,0.0004024053857833955,,,,,,,,,,,,,,,,,,,,,,,5210,643,124151,28614,,
2024,18097330500,1400000US18097330500,0.0064856100526955816,0.12280217278456813,0.0020084651054675983,0.0,0.00295515213680409,0.0008107012565869477,0.015350271598071017,0.0002510581381834498,0.0,0.00036939401710051127,0.0008107012565869477,0.020948704571059806,0.0002547374790731126,0.0,0.00039734801024383394,,,,,,,,,,,,,,,,,,,,,,,6061,1082,76875,7357,,
2024,18097330701,1400000US18097330701,0.0008107012565869477,0.0001466231794151576,7.332291868680635e-06,0.0,0.0004069312829513482,0.0008107012565869477,0.0001466231794151576,7.332291868680635e-06,0.0,0.0004069312829513482,0.0008107012565869477,0.0001466231794151576,7.332291868680635e-06,0.0,0.0004069312829513482,,,,,,,,,,,,,,,,,,,,,,,2668,832,37175,26439,,
2024,18097330702,1400000US18097330702,0.0008107012565869477,0.0001535269614055574,7.400004305245833e-06,0.0,0.00040344123269273757,0.0008107012565869477,0.0001535269614055574,7.400004305245833e-06,0.0,0.00040344123269273757,0.0008107012565869477,0.0001535269614055574,7.400004305245833e-06,0.0,0.00040344123269273757,,,,,,,,,,,,,,,,,,,,,,,4175,807,50542,18281,,
2024,18097330803,1400000US18097330803,0.012160518848804217,0.12838535990566144,0.00262059084287899,0.0,0.005949205419930045,0.0008686084892003011,0.009170382850404389,0.00018718506020564215,0.0,0.00042494324428071745,0.0012160518848804217,0.014704891263789892,0.0002060229624301403,0.0,0.000557561426130358,,,,,,,,,,,,,,,,,,,,,,,4218,990,41773,22503,,
2024,18097330804,1400000US18097330804,0.004864207539521687,0.03763761127828126,0.0010020349478032074,0.0,0.0023658975968532244,0.0008107012565869478,0.0062729352130468765,0.0001670058246338679,0.0,0.00039431626614220406,0.0008107012565869477,0.0078190262314128,0.00020019128303401586,0.0,0.00040422100324345197,,,,,,,,,,,,,,,,,,,,,,,3501,733,49007,29145,,
2024,18097330805,1400000US18097330805,0.008107012565869477,0.03950146803992753,0.0014737289126188048,0.0,0.0038729646892739925,0.0008107012565869477,0.003950146803992753,0.00014737289126188048,0.0,0.00038729646892739927,0.0008107012565869477,0.00951604159495774,0.00021216072514096388,0.0,0.00040545356736583054,,,,,,,,,,,,,,,,,,,,,,,2338,413,28908,7289,,
2024,18097330806,1400000US18097330806,0.007296311309282529,0.031041211962215928,0.0014297736253962908,0.0,0.0035158714191774573,0.0008107012565869477,0.003449023551357325,0.00015886373615514344,0.0,0.0003906523799086064,0.0008107012565869477,0.00856710032280112,0.00020365877957253398,0.0,0.0004061480800339596,,,,,,,,,,,,,,,,,,,,,,,5102,1256,42080,7825,,
2024,18097330900,1400000US18097330900,0.009728415079043373,0.18505949251942344,0.0025253180177043193,0.0,0.004623102661904007,0.0008844013708221248,0.016823590229038496,0.0002295743652458472,0.0,0.0004202820601730915,0.0012160518848804217,0.03035379252688612,0.00026058933466367756,0.0,0.0006264455645263057,,,,,,,,,,,,,,,,,,,,,,,6348,1028,41296,13540,,
2024,18097331000,1400000US18097331000,0.018646128901499796,0.5590275003936799,0.0054038689378840205,0.0,0.009105810047164008,0.0008475513137045362,0.02541034092698545,0.0002456304062674555,0.0,0.0004139004566892731,0.0012160518848804217,0.044005035158331665,0.0002773876088511312,0.0,0.0005931994321689696,,,,,,,,,,,,,,,,,,,,,,,4953,1110,49023,18219,,
2024,18097340101,1400000US18097340101,0.007296311309282529,0.03991898247458504,0.0016671894119809245,0.0,0.00364338503200043,0.0008107012565869477,0.004435442497176115,0.0001852432679978805,0.0,0.00040482055911115886,0.0008107012565869477,0.007485179059448466,0.00019521643276995142,0.0,0.0004083568053412051,,,,,,,,,,,,,,,,,,,,,,,4944,826,70673,12740,,
2024,18097340102,1400000US18097340102,0.009728415079043373,0.06122914934557078,0.0022599268049435777,0.0,0.004853962349713246,0.0008107012565869478,0.005102429112130898,0.00018832723374529814,0.0,0.00040449686247610384,0.0008107012565869477,0.009707046230025468,0.00020342780543278324,0.0,0.00040615432851920076,,,,,,,,,,,,,,,,,,,,,,,4134,550,45833,14013,,
2024,18097340108,1400000US18097340108,0.008917713822456425,0.06366667751546694,0.002927235879516484,0.0,0.004416922683367957,0.0008107012565869477,0.005787879774133358,0.00026611235268331673,0.0,0.0004015384257607234,0.0008107012565869477,0.006999941810980366,0.0002898948204338443,0.0,0.00040405090246272996,,,,,,,,,,,,,,,,,,,,,,,3620,609,42100,8463,,
2024,18097340115,1400000US18097340115,0.01053911633563032,0.09637515282836441,0.0037988955398261183,0.0,0.00497345222110397,0.0008107012565869477,0.00741347329448957,0.0002922227338327783,0.0,0.00038257324777722846,0.0008107012565869477,0.02924968053570718,0.0003098720910876488,0.0,0.0004025936663027183,,,,,,,,,,,,,,,,,,,,,,,5571,1078,54304,11046,,
2024,18097340201,1400000US18097340201,0.01783542764491285,0.2635265636162141,0.00595936993005428,0.0,0.008777130615677208,0.0008107012565869477,0.011978480164373369,0.00027088045136610365,0.0,0.00039896048253078217,0.0008107012565869477,0.031682113056991375,0.0003241681942495908,0.0,0.00040508236418854794,,,,,,,,,,,,,,,,,,,,,,,3568,625,69632,27118,,
2024,18097340202,1400000US18097340202,0.02432103769760843,0.719835979289969,0.007498040152114722,0.0,0.01143591124038635,0.000868608489200301,0.02570842783178461,0.0002677871482898115,0.0,0.00040842540144236966,0.0016214025131738954,0.04892776046901007,0.00029334796388906043,0.0,0.0006968029667917387,,,,,,,,,,,,,,,,,,,,,,,4980,598,54968,15827,,
2024,18097340301,1400000US18097340301,0.011349817592217268,0.18266092140504453,0.003930172317713914,0.0,0.005510130463989488,0.0008107012565869477,0.013047208671788895,0.00028072659412242245,0.0,0.00039358074742782057,0.0008107012565869477,0.03425294996960692,0.0003407554982249144,0.0,0.0004051842455161974,,,,,,,,,,,,,,,,,,,,,,,3477,1010,36083,10816,,
2024,18097340302,1400000US18097340302,0.01053911633563032,0.08752976434104551,0.0036853679340680154,0.0,0.0052477835306045766,0.0008107012565869477,0.006733058795465039,0.00028348984108215504,0.0,0.000403675656200352,0.0008107012565869477,0.01009826054281479,0.0003134223655745982,0.0,0.00041213294227302496,,,,,,,,,,,,,,,,,,,,,,,5259,907,51922,15078,,
2024,18097340400,1400000US18097340400,0.012160518848804215,0.5502010151189538,0.004082426490092523,0.0,0.00568679975583378,0.000868608489200301,0.0393000725084967,0.00029160189214946596,0.0,0.00040619998255955574,0.0016214025131738954,0.12916581602209998,0.000352765281681197,0.0,0.0005402469172457339,,,,,,,,,,,,,,,,,,,,,,,4491,764,54375,6362,,
2024,18097340500,1400000US18097340500,0.008107012565869477,0.3128560584467608,0.0031546897886524923,0.0,0.0036182697080136402,0.0008107012565869477,0.03128560584467608,0.00031546897886524923,0.0,0.00036182697080136404,0.0008107012565869477,0.12931671297131872,0.0003543229148117617,0.0,0.00040479817416865405,,,,,,,,,,,,,,,,,,,,,,,5440,643,45692,6541,,
2024,18097340600,1400000US18097340600,0.01783542764491285,0.7433576576585461,0.005957674490137417,0.0,0.007891446727279462,0.0009387067181533079,0.03912408724518664,0.0003135618152703904,0.0,0.00041533930143576115,0.0016214025131738954,0.1396097587917198,0.0003668747993628999,0.0,0.0006554567247464274,,,,,,,,,,,,,,,,,,,,,,,5304,936,60612,32358,,
2024,18097340700,1400000US18097340700,0.014997973246858533,0.681448485786921,0.005538034382240416,0.0,0.0063928297926654325,0.0008822337204034431,0.04008520504628947,0.0003257667283670833,0.0,0.00037604881133326075,0.0016214025131738954,0.12965631329494173,0.00035791971800707215,0.0,0.0004233343180841523,,,,,,,,,,,,,,,,,,,,,,,4258,851,51128,15395,,
2024,18097340800,1400000US18097340800,0.0008107012565869477,0.03734206365878748,0.0002876252478467239,0.0,0.0004028933103622067,0.0008107012565869477,0.03734206365878748,0.0002876252478467239,0.0,0.0004028933103622067,0.0008107012565869477,0.03734206365878748,0.0002876252478467239,0.0,0.0004028933103622067,,,,,,,,,,,,,,,,,,,,,,,1657,247,76250,11149,,
2024,18097340901,1400000US18097340901,0.0032428050263477908,0.03334000698925738,0.0008002863978261857,0.0,0.001606621064854203,0.0008107012565869477,0.008335001747314346,0.00020007159945654643,0.0,0.00040165526621355077,0.0008107012565869477,0.009406074210396373,0.00020421725511725282,0.0,0.0004043020427885878,,,,,,,,,,,,,,,,,,,,,,,3813,609,82305,18772,,
2024,18097340903,1400000US18097340903,0.0016214025131738954,0.02096711465636754,0.0004172498419962546,0.0,0.0007726819566975507,0.0008107012565869477,0.01048355732818377,0.0002086249209981273,0.0,0.00038634097834877536,0.0008107012565869477,0.010843375870492939,0.000210125370266327,0.0,0.0003922673403238052,,,,,,,,,,,,,,,,,,,,,,,1825,242,48835,15578,,
2024,18097340904,1400000US18097340904,0.015403323875152006,0.4119222068695261,0.004716068059383917,0.0,0.007327311059707128,0.0008107012565869477,0.02168011615102769,0.00024821410838862725,0.0,0.00038564795051090146,0.0008107012565869477,0.04740153152184669,0.0003018596234037693,0.0,0.000404674921342389,,,,,,,,,,,,,,,,,,,,,,,4898,757,55707,7636,,
2024,18097341000,1400000US18097341000,0.018240778273206325,0.6414621092500487,0.006000947505002543,0.0,0.009152774179065118,0.000829126285145742,0.029157368602274938,0.00027277034113647923,0.0,0.00041603518995750533,0.0012160518848804217,0.05195211010809021,0.00033828166475974634,0.0,0.0005510722254801277,,,,,,,,,,,,,,,,,,,,,,,1643,251,83281,15739,,
2024,18097341100,1400000US18097341100,0.00729631130928253,0.21450247895086183,0.0023145285199244804,0.0,0.003285800314544131,0.0009120389136603162,0.02681280986885773,0.00028931606499056005,0.0,0.00041072503931801637,0.0012160518848804217,0.09546056609039812,0.00035116728642583774,0.0,0.000428278538732262,,,,,,,,,,,,,,,,,,,,,,,2397,409,50511,11167,,
2024,18097341200,1400000US18097341200,0.0064856100526955816,0.2546571762676905,0.0023524985678402602,0.0,0.0029116996694465228,0.0008107012565869477,0.031832147033461315,0.00029406232098003253,0.0,0.00036396245868081534,0.0008107012565869477,0.09658292379112311,0.0003628988099476286,0.0,0.0004036093522605923,,,,,,,,,,,,,,,,,,,,,,,2391,583,53077,15476,,
2024,18097341600,1400000US18097341600,0.008107012565869477,0.1088340136846109,0.0024118710603722522,0.0,0.003993999650507473,0.0008107012565869477,0.01088340136846109,0.00024118710603722522,0.0,0.0003993999650507473,0.0008107012565869477,0.01798583146684656,0.0002725967202419616,0.0,0.00040516868237719443,,,,,,,,,,,,,,,,,,,,,,,2114,423,22813,10688,,
