year,tract_geoid,census_full_code,degree_sum,betweenness_sum,closeness_sum,eigen_or_katz_sum,pagerank_sum,degree_mean,betweenness_mean,closeness_mean,eigen_or_katz_mean,pagerank_mean,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25001_001E,B25001_001M
2022,18097340700,1400000US18097340700,0.01356521739130435,0.30115903392589577,0.41307767965342,2.078529492203965e-05,0.006321625078412867,0.0007536231884057972,0.016731057440327542,0.022948759980745557,1.1547386067799805e-06,0.0003512013932451593,931,235,78,81,43,45,116,85,88,88,94,123,112,103,154,132,12,20,234,154,0,13,1592,204
2022,18097340800,1400000US18097340800,0.0006956521739130435,0.006462658772449586,0.019588872552120377,7.813766514415206e-08,0.0003464431753868499,0.0006956521739130435,0.006462658772449586,0.019588872552120377,7.813766514415206e-08,0.0003464431753868499,165,73,37,34,0,13,10,12,28,19,0,13,0,13,23,31,0,13,28,24,39,39,848,115
2022,18097340901,1400000US18097340901,0.002782608695652174,0.02943281382735565,0.07239565543052696,2.560575584965093e-07,0.0013883045329302645,0.0006956521739130435,0.007358203456838913,0.01809891385763174,6.401438962412732e-08,0.00034707613323256613,97,64,0,13,0,13,17,25,13,21,3,7,0,13,6,9,37,39,0,13,21,33,1312,123
2022,18097340903,1400000US18097340903,0.001391304347826087,0.018675318898186657,0.03823680193454516,1.741312393620157e-07,0.0006870013400991403,0.0006956521739130435,0.009337659449093328,0.01911840096727258,8.706561968100785e-08,0.00034350067004957014,962,238,68,68,24,36,167,122,140,90,74,81,49,57,58,77,83,103,204,174,95,130,1161,252
2022,18097340904,1400000US18097340904,0.013217391304347827,0.20424097130301735,0.36132996619324004,4.2545844639842285e-06,0.006408473582866398,0.0006956521739130435,0.010749524805421967,0.019017366641749477,2.2392549810443307e-07,0.0003372880833087578,1548,253,44,49,184,126,110,90,258,175,303,254,308,165,143,122,31,41,81,75,86,113,2586,298
2022,18097341000,1400000US18097341000,0.01565217391304348,0.3562886974558854,0.4638344133701721,3.4666076282848213e-06,0.00764920516791173,0.0007114624505928854,0.016194940793449335,0.021083382425916914,1.5757307401294643e-07,0.00034769114399598773,155,66,0,13,20,18,9,10,0,13,25,31,13,13,0,13,28,30,47,40,13,17,834,100
2022,18097341100,1400000US18097341100,0.006260869565217392,0.17493541757509734,0.18939405752893393,1.5776091907572084e-05,0.002802679045638014,0.000782608695652174,0.021866927196887168,0.02367425719111674,1.9720114884465105e-06,0.00035033488070475175,427,134,0,13,16,18,58,62,48,59,53,45,0,13,85,92,11,16,95,47,61,48,982,97
2022,18097341200,1400000US18097341200,0.006260869565217392,0.24004810708354207,0.23042113813509707,8.20705651432614e-06,0.002909261306522363,0.0006956521739130435,0.026672011898171342,0.02560234868167745,9.1189516825846e-07,0.0003232512562802625,322,112,0,13,22,27,49,77,19,27,33,48,59,57,0,13,42,54,98,64,0,13,1158,138
2022,18097341600,1400000US18097341600,0.006956521739130435,0.18284141205694188,0.23949959701180332,7.364367747423891e-07,0.003457054873656904,0.0006956521739130435,0.018284141205694188,0.023949959701180332,7.364367747423891e-08,0.0003457054873656904,492,129,20,30,40,38,8,11,10,11,28,31,66,77,48,42,70,45,141,69,61,45,1010,178
2022,18097341701,1400000US18097341701,0.008347826086956523,0.18057973833940016,0.2599332874045487,7.233991496735997e-07,0.004173367308632684,0.0006956521739130435,0.015048311528283348,0.02166110728371239,6.028326247279997e-08,0.0003477806090527237,296,124,0,13,0,13,0,13,11,18,0,13,0,13,3,5,136,93,63,63,83,74,1139,152
2022,18097341702,1400000US18097341702,0.014956521739130436,0.2060465045818032,0.40456400259254494,1.6424201600608655e-06,0.007395434743982071,0.0007122153209109731,0.0098117383134192,0.0192649525044069,7.821048381242216e-08,0.00035216355923724143,420,173,0,13,6,13,18,33,107,94,0,13,32,52,0,13,45,47,155,112,57,59,937,200
2022,18097341902,1400000US18097341902,0.002782608695652174,0.043622403866511054,0.07080395204604484,3.146678865864337e-07,0.0013788284558333183,0.0006956521739130435,0.010905600966627764,0.01770098801151121,7.866697164660842e-08,0.00034470711395832957,291,112,0,13,73,76,0,13,38,60,8,13,0,13,32,46,30,35,60,80,50,42,1729,210
2022,18097341903,1400000US18097341903,0.0034782608695652175,0.006079840631097753,0.08563133600173857,2.9767725319420935e-07,0.001740068558701213,0.0006956521739130435,0.0012159681262195504,0.017126267200347715,5.953545063884187e-08,0.0003480137117402426,1714,244,118,114,86,87,387,215,22,37,190,174,341,192,21,32,80,92,308,193,161,136,2503,214
2022,18097341904,1400000US18097341904,0.0034782608695652175,0.045441261579366406,0.09233244925362509,5.037483404078922e-07,0.001704524702154435,0.0006956521739130435,0.00908825231587328,0.018466489850725017,1.0074966808157843e-07,0.00034090494043088703,616,85,67,50,46,39,44,43,79,53,40,40,64,49,53,44,67,50,142,63,14,21,1001,84
2022,18097342000,1400000US18097342000,0.010434782608695653,0.0739966880851736,0.21517030322763192,2.4229790060446422e-06,0.0051586950507601596,0.0006956521739130435,0.004933112539011573,0.014344686881842128,1.6153193373630948e-07,0.0003439130033840106,369,210,0,18,0,18,79,95,57,110,128,121,0,18,0,18,18,31,87,124,0,18,2199,284
2022,18097342101,1400000US18097342101,0.006956521739130435,0.09150585458836233,0.15747666348553552,5.959381759430154e-07,0.0034798063492357412,0.0006956521739130435,0.009150585458836232,0.01574766634855355,5.959381759430154e-08,0.0003479806349235741,789,305,79,105,12,19,18,21,176,140,212,235,89,129,0,18,56,66,147,77,0,18,2264,304
2022,18097342200,1400000US18097342200,0.005565217391304348,0.09519642600242413,0.1351993202261701,4.7628378034735977e-07,0.0027841083030815633,0.0006956521739130435,0.011899553250303016,0.016899915028271262,5.953547254341997e-08,0.0003480135378851954,751,290,0,18,36,41,142,159,57,56,176,108,93,98,0,18,35,57,165,180,47,66,2020,268
2022,18097342300,1400000US18097342300,0.011130434782608696,0.2103509550514937,0.2781581435597867,9.751023347770238e-07,0.005563576898196914,0.0006956521739130435,0.013146934690718357,0.017384883972486668,6.094389592356398e-08,0.00034772355613730714,904,316,0,18,159,164,32,41,183,146,147,150,67,66,80,97,74,82,107,77,55,58,2449,269
2022,18097342400,1400000US18097342400,0.016,0.3868682121742689,0.4647992124562514,1.369381711451409e-06,0.008004251945991064,0.0006956521739130435,0.01682035705105517,0.020208661411141363,5.9538335280496044e-08,0.00034801095417352453,201,55,23,28,27,25,18,27,19,31,31,23,20,30,32,36,0,13,31,32,0,13,613,78
2022,18097342500,1400000US18097342500,0.018086956521739132,0.46101915221929807,0.5155640988589473,1.5486267501538402e-06,0.00904795210476973,0.0006956521739130435,0.017731505854588388,0.01982938841765182,5.956256731360924e-08,0.0003479981578757589,743,164,28,41,19,30,26,31,71,61,156,76,79,79,93,101,63,65,147,99,61,74,1833,206
2022,18097342600,1400000US18097342600,0.006956521739130435,0.2299865630112536,0.24019586137299004,8.537459727997884e-07,0.0034652429977162147,0.0006956521739130435,0.02299865630112536,0.024019586137299005,8.537459727997884e-08,0.00034652429977162144,611,277,25,24,12,20,164,102,0,13,168,228,13,19,44,44,0,13,185,100,0,13,1529,238
2022,18097350100,1400000US18097350100,0.006608695652173913,0.08758027846017052,0.1975638764661733,2.0506756632569105e-05,0.0027388659457005236,0.0008260869565217392,0.010947534807521316,0.02469548455827166,2.563344579071138e-06,0.00034235824321256545,195,80,0,13,9,13,33,28,0,13,86,68,10,15,39,40,18,19,0,13,0,13,779,100
2022,18097350300,1400000US18097350300,0.008347826086956523,0.18353908853836023,0.19557641698227674,0.3660895992594386,0.004152134977158986,0.0006956521739130435,0.015294924044863352,0.016298034748523062,0.03050746660495322,0.00034601124809658214,1335,253,0,13,51,38,121,87,119,127,147,103,84,63,303,196,33,40,348,121,129,93,2069,239
2022,18097350400,1400000US18097350400,0.018086956521739132,0.7808039986937712,0.546023094298449,0.1546906809513422,0.008105216926323822,0.0007863894139886579,0.03394799994320744,0.023740134534715174,0.006725681780493139,0.0003524007359271227,551,130,0,13,52,80,75,48,111,94,55,59,88,99,0,13,17,29,135,97,18,29,1286,113
2022,18097350500,1400000US18097350500,0.012869565217391306,0.3693298295627789,0.4088696457069286,1.7921716159811615e-06,0.00630857868959715,0.0007149758454106281,0.020518323864598828,0.02271498031705159,9.95650897767312e-08,0.00035047659386650833,451,149,0,13,7,24,62,75,19,31,77,63,11,16,22,29,33,50,117,68,103,104,1301,143
2022,18097350600,1400000US18097350600,0.018782608695652174,0.27678397907970465,0.5249484569617016,1.6809572132502455e-06,0.009383307986668732,0.0006956521739130435,0.010251258484433505,0.019442535443025984,6.22576745648239e-08,0.00034752992543217524,992,286,60,82,12,20,52,64,42,45,12,20,42,51,120,173,149,141,455,169,48,50,2687,316
2022,18097350700,1400000US18097350700,0.013217391304347827,0.22975010024078743,0.40795741970830507,1.1607170716837211e-06,0.006608425258941115,0.0006956521739130435,0.012092110538988812,0.021471443142542374,6.109037219388006e-08,0.00034781185573374293,478,203,0,13,34,37,53,60,0,13,0,13,44,42,0,13,13,19,270,200,64,56,903,206
2022,18097350800,1400000US18097350800,0.017391304347826087,0.3920621285739819,0.6250783117309359,4.818697292843892e-06,0.008504777968668806,0.0006956521739130435,0.015682485142959276,0.025003132469237434,1.9274789171375568e-07,0.0003401911187467523,568,102,0,13,7,12,37,39,77,48,21,33,18,21,42,33,36,28,197,84,133,76,1143,93
2022,18097350900,1400000US18097350900,0.008695652173913044,0.3122233358150282,0.28252766676929375,6.48814692450105e-06,0.004002843192131501,0.0007905138339920949,0.028383939619548017,0.025684333342663068,5.898315385910045e-07,0.00036389483564831825,306,75,7,11,6,10,12,18,22,24,38,31,12,12,37,22,25,23,107,71,40,35,887,94
2022,18097351000,1400000US18097351000,0.00973913043478261,0.35164809247405415,0.31852988282580097,0.21026138502945008,0.004719993715919059,0.0006956521739130435,0.025117720891003868,0.022752134487557214,0.015018670359246434,0.0003371424082799328,374,96,29,35,0,13,23,28,13,22,79,66,55,60,45,52,57,66,42,45,31,42,1542,269
2022,18097351200,1400000US18097351200,0.017043478260869566,0.39542850423705156,0.5395384978017133,1.6168675403457397e-05,0.00778803875413135,0.0007747035573122531,0.01797402291986598,0.024524477172805148,7.349397910662453e-07,0.000354001761551425,661,226,0,13,134,169,12,21,38,42,5,7,21,21,133,82,79,77,160,83,79,72,1556,199
2022,18097351500,1400000US18097351500,0.010782608695652174,0.33607346671362964,0.3286672723556495,0.22752833075538625,0.005232755465595916,0.0007188405797101449,0.022404897780908643,0.021911151490376635,0.015168555383692417,0.00034885036437306107,678,136,40,61,51,28,72,44,126,61,37,34,64,49,3,5,115,60,170,71,0,13,1190,226
2022,18097351600,1400000US18097351600,0.006956521739130435,0.08326551412090233,0.22048321712807964,0.24407161836483265,0.003397311235929126,0.0006956521739130435,0.008326551412090233,0.022048321712807965,0.024407161836483265,0.0003397311235929126,474,105,0,13,76,67,67,46,34,30,97,66,20,22,13,20,31,37,80,59,56,44,1335,149
2022,18097351700,1400000US18097351700,0.017391304347826087,0.44986755820248236,0.5880540867610786,1.5018294371652003e-05,0.008276991029410279,0.0007561436672967864,0.019559459052281843,0.025567568989612113,6.529693205066088e-07,0.00035986917519175126,377,133,0,13,11,20,31,31,66,62,53,44,36,56,7,12,0,13,118,83,55,62,1622,164
2022,18097351900,1400000US18097351900,0.00973913043478261,0.18992482631662566,0.3051190768069496,8.499520387112154e-07,0.004868990924709777,0.0006956521739130435,0.01356605902261612,0.021794219771924972,6.071085990794396e-08,0.00034778506605069836,456,116,0,13,28,32,31,35,2,4,66,71,37,40,36,50,24,31,166,75,66,43,1210,165
2022,18097352100,1400000US18097352100,0.011130434782608696,0.14887855089659927,0.32622197462860325,9.744032736722041e-07,0.005564323881764997,0.0006956521739130435,0.009304909431037454,0.020388873414287703,6.090020460451276e-08,0.00034777024261031233,416,103,0,13,27,27,40,40,65,43,13,20,19,21,42,54,7,11,169,81,34,39,1088,149
2022,18097352300,1400000US18097352300,0.00973913043478261,0.15375822392295402,0.27710299789170323,8.339659515502311e-07,0.004871920579021086,0.0006956521739130435,0.010982730280211002,0.019793071277978802,5.9568996539302226e-08,0.0003479943270729347,357,124,0,13,4,7,15,27,18,15,36,32,32,45,26,41,72,72,61,40,93,80,733,77
2022,18097352400,1400000US18097352400,0.011130434782608696,0.2584721309015018,0.3614452251210097,1.0452098788115723e-06,0.0055538299760318184,0.0006956521739130435,0.01615450818134386,0.022590326570063105,6.532561742572327e-08,0.00034711437350198865,806,166,15,23,45,43,0,13,103,85,82,71,130,129,79,85,58,53,139,82,155,133,1481,122
2022,18097352500,1400000US18097352500,0.006956521739130435,0.1448052500148903,0.24712927993742528,9.665680829974756e-07,0.003443418145513372,0.0006956521739130435,0.01448052500148903,0.02471292799374253,9.665680829974755e-08,0.0003443418145513372,808,301,16,25,41,46,99,73,134,71,10,16,49,75,23,25,6,9,392,288,38,51,1816,282
2022,18097352600,1400000US18097352600,0.018782608695652174,0.5261119169657998,0.6711660330080342,5.257615287771743e-06,0.00897940711455113,0.0007224080267558529,0.02023507372945384,0.0258140781926167,2.022159726066055e-07,0.0003453618120981204,770,236,11,17,17,20,77,50,72,60,25,32,41,41,113,160,103,108,246,120,65,60,2002,225
2022,18097352700,1400000US18097352700,0.017391304347826087,0.66750826195415,0.6293349019452109,6.186964463571375e-05,0.008045557222058065,0.0007561436672967864,0.02902209834583261,0.027362387041096125,2.6899845493788586e-06,0.000349806835741655,325,124,0,13,29,25,0,13,9,14,87,73,8,12,30,27,39,56,123,90,0,13,1256,83
2022,18097352800,1400000US18097352800,0.00973913043478261,0.1816001846368575,0.3352602201228988,1.1777586714778105e-06,0.004856211328910794,0.0006956521739130435,0.012971441759775536,0.023947158580207056,8.412561939127218e-08,0.0003468722377793424,466,114,0,13,22,29,88,70,75,82,7,13,28,28,14,19,17,20,133,63,82,49,769,91
2022,18097353300,1400000US18097353300,0.0191304347826087,0.4929215066605547,0.58636561216397,0.8242637067023793,0.009072937468828224,0.0007357859531772576,0.018958519486944412,0.022552523544768076,0.031702450257783815,0.0003489591334164702,1156,171,25,28,83,61,47,40,169,75,215,105,166,100,34,31,95,69,300,104,22,25,1837,137
2022,18097353500,1400000US18097353500,0.016,0.45724532730380835,0.6303091950973558,0.0006413663039730788,0.007763058419368559,0.0006956521739130435,0.01988023162190471,0.027404747612928514,2.788549147709038e-05,0.0003375242791029808,1057,234,13,20,65,68,87,74,67,65,103,100,145,81,33,48,55,47,435,228,54,32,1324,238
2022,18097353600,1400000US18097353600,0.026086956521739132,0.6400625020088991,0.9002794042900681,2.5848612429607408e-05,0.01187363371189501,0.0007672634271099745,0.018825367706144094,0.026478806008531416,7.60253306753159e-07,0.00034922452093808854,806,197,5,7,10,11,216,111,141,113,47,43,28,34,20,24,61,82,243,98,35,41,1591,205
2022,18097354201,1400000US18097354201,0.02573913043478261,0.738067767346345,0.6836898669151917,1.3853473856376617,0.008753658527658338,0.0011699604743083006,0.03354853487937932,0.031076812132508715,0.06297033571080281,0.0003978935694390154,1829,251,52,60,166,133,225,166,392,206,198,125,144,122,102,76,113,104,390,178,47,52,2827,220
2022,18097354202,1400000US18097354202,0.021913043478260872,0.8954087038335852,0.8214797479994917,0.14282354847648576,0.009208723708527633,0.0008115942028985508,0.03316328532716982,0.030425175851833026,0.0052897610546846574,0.000341063841056579,1665,264,179,154,119,62,137,116,229,160,276,139,83,76,60,56,157,143,327,185,98,124,2633,262
2022,18097354400,1400000US18097354400,0.007304347826086957,0.20298263614360984,0.2860072485983026,0.0009894183333775323,0.0034638431883116183,0.0007304347826086957,0.020298263614360983,0.028600724859830264,9.894183333775323e-05,0.0003463843188311618,229,65,0,13,25,18,65,34,28,21,12,15,8,12,7,10,6,9,78,42,0,13,869,128
2022,18097354500,1400000US18097354500,0.004869565217391305,0.12648216380376465,0.19067476140589112,8.343401513163891e-06,0.002384952621530674,0.0006956521739130435,0.01806888054339495,0.027239251629413017,1.191914501880556e-06,0.0003407075173615248,532,157,30,35,34,23,67,44,28,27,156,150,0,13,39,33,18,20,118,52,42,36,1158,160
2022,18097354700,1400000US18097354700,0.001391304347826087,0.017073291425397888,0.05265767463300382,1.0676823902095215e-06,0.0006934137121005188,0.0006956521739130435,0.008536645712698944,0.02632883731650191,5.338411951047607e-07,0.0003467068560502594,381,159,12,15,4,8,4,8,0,13,15,24,22,26,11,17,37,36,89,55,187,151,889,161
2022,18097354800,1400000US18097354800,0.0052173913043478265,0.1499916110968498,0.18882913140034716,2.3184346595004526e-06,0.0024116857158292173,0.0007453416149068323,0.021427373013835686,0.026975590200049592,3.312049513572075e-07,0.00034452653083274533,217,86,0,13,11,12,44,45,12,18,16,22,0,13,20,22,5,8,67,50,42,41,992,101
2022,18097354900,1400000US18097354900,0.0034782608695652175,0.0477848664142879,0.1239279640702472,3.6004182665909173e-07,0.0017315972162674244,0.0006956521739130435,0.00955697328285758,0.02478559281404944,7.200836533181835e-08,0.0003463194432534849,940,265,0,13,87,67,84,78,58,43,206,168,167,177,22,21,16,39,255,129,45,36,1538,257
2022,18097355000,1400000US18097355000,0.008347826086956523,0.26590228289112144,0.2915237295699324,2.602608309723856e-06,0.003912867842694714,0.0007588932806324111,0.024172934808283766,0.026502157233630218,2.3660075542944144e-07,0.00035571525842679216,333,119,7,10,57,56,14,13,33,34,5,8,0,13,36,36,30,23,79,47,72,82,1172,129
2022,18097355100,1400000US18097355100,0.006260869565217392,0.2660117191076752,0.22693640467899767,1.5387687408306711e-06,0.003017026038083639,0.0006956521739130435,0.029556857678630574,0.025215156075444185,1.7097430453674124e-07,0.00033522511534262654,772,367,14,18,12,14,61,39,44,48,28,26,65,45,14,17,79,55,388,361,67,41,1201,373
